flight_status,flight_status_raw,has_filtered_state,sensor_timestamp,sensor_altitude_feet,sensor_accel_bno_x,sensor_accel_bno_y,sensor_accel_bno_z,sensor_accel_icm_x,sensor_accel_icm_y,sensor_accel_icm_z,sensor_quat_w,sensor_quat_x,sensor_quat_y,sensor_quat_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_has_quaternion,state_time,state_position_x,state_position_y,state_position_z,state_velocity_x,state_velocity_y,state_velocity_z,state_acceleration_x,state_acceleration_y,state_acceleration_z,state_inertial_acceleration_x,state_inertial_acceleration_y,state_inertial_acceleration_z,state_zenith,state_apogee_estimate
ground,0,True,232.78045654296875,3959.015869140625,-3.0,0.23999999463558197,-1.0199999809265137,-3.0,0.23999999463558197,-1.0199999809265137,0.9948080778121948,0.01953117363154888,0.09612999111413956,0.027099503204226494,-0.25,-2.5625,3.125,True,232.78045654296875,nan,nan,1028.3798828125,nan,nan,123.15691375732422,nan,nan,-10.916594505310059,-2.970978260040283,0.23999999463558197,-10.908374786376953,0.003435364691540599,0.0
ground,0,False,232.78335571289062,3962.57861328125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.79049682617188,3962.57861328125,-3.130000114440918,0.05000000074505806,-1.5700000524520874,-3.130000114440918,0.05000000074505806,-1.5700000524520874,0.9948264956474304,0.019531533122062683,0.09588762372732162,0.027283111587166786,-0.25,-2.625,2.8125,True,232.79049682617188,nan,nan,1032.8126220703125,nan,nan,125.39547729492188,nan,nan,-11.355624198913574,-3.085885524749756,0.05000000074505806,-11.461726188659668,0.0034179703798145056,0.0
ground,0,False,232.78848266601562,3964.685302734375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.80149841308594,3967.415771484375,-2.9100000858306885,-0.1599999964237213,-1.2300000190734863,-2.9100000858306885,-0.1599999964237213,-1.2300000190734863,0.9948360919952393,0.019592760130763054,0.09570544213056564,0.027527522295713425,-0.25,-2.3125,2.5,True,232.80149841308594,nan,nan,1037.326904296875,nan,nan,127.58104705810547,nan,nan,-11.1430082321167,-2.875267744064331,-0.1599999964237213,-11.115836143493652,0.0034179703798145056,0.0
ground,0,False,232.8043975830078,3970.146728515625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.8132781982422,3973.588134765625,-3.0399999618530273,0.3400000035762787,-1.1200000047683716,-3.0399999618530273,0.3400000035762787,-1.1200000047683716,0.9948502779006958,0.019530802965164185,0.0955178365111351,0.02770932763814926,-0.625,-2.25,2.375,True,232.8132781982422,nan,nan,1041.9127197265625,nan,nan,129.72076416015625,nan,nan,-11.016599655151367,-3.0082273483276367,0.3400000035762787,-11.00943374633789,0.0034004871267825365,0.0
ground,0,True,232.82363891601562,3975.417236328125,-3.049999952316284,-0.14000000059604645,-1.350000023841858,-3.049999952316284,-0.14000000059604645,-1.350000023841858,0.9948626160621643,0.019531045109033585,0.09533591568470001,0.02789277397096157,-0.625,-2.25,2.3125,True,232.82363891601562,nan,nan,1046.2623291015625,nan,nan,131.816162109375,nan,nan,-11.187989234924316,-3.011932611465454,-0.14000000059604645,-11.23962116241455,0.0034004871267825365,0.0
ground,0,False,232.8265380859375,3977.194580078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.8336944580078,3977.194580078125,-2.7899999618530273,0.1599999964237213,-1.6699999570846558,-2.7899999618530273,0.1599999964237213,-1.6699999570846558,0.9948801398277283,0.019470354542136192,0.09509345144033432,0.028137408196926117,-0.6875,-2.25,2.6875,True,232.8336944580078,nan,nan,1050.5166015625,nan,nan,133.85482788085938,nan,nan,-11.477941513061523,-2.743276834487915,0.1599999964237213,-11.552389144897461,0.0034004871267825365,0.0
ground,0,False,232.83168029785156,3982.057861328125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.8437042236328,3983.314453125,-2.9100000858306885,0.23999999463558197,-1.7200000286102295,-2.9100000858306885,0.23999999463558197,-1.7200000286102295,0.994890570640564,0.01947055757045746,0.09491134434938431,0.028381848707795143,-0.6875,-2.0,2.625,True,232.8437042236328,nan,nan,1054.7332763671875,nan,nan,135.85491943359375,nan,nan,-11.572369575500488,-2.861863851547241,0.23999999463558197,-11.605653762817383,0.003382913302630186,0.0
ground,0,False,232.84896850585938,3984.67578125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
