time_s,altitude_m,velocity_mps,apogee_prediction_m,status
210.009,223.792,6.688820,0,ground
210.021,223.783,6.688820,0,ground
210.032,223.907,6.075451,0,ground
210.042,223.87,5.453177,0,ground
210.052,223.842,4.584102,0,ground
210.063,223.782,3.497233,0,ground
210.083,223.731,2.649475,0,ground
210.093,223.758,1.988224,0,ground
210.103,223.833,1.593315,0,ground
210.113,223.822,1.329320,0,ground
210.161,223.821,1.137355,0,ground
210.171,223.859,0.987622,0,ground
210.203,223.873,0.872245,0,ground
210.213,223.898,0.782252,0,ground
210.224,223.885,0.710641,0,ground
210.235,223.871,0.629703,0,ground
210.245,223.865,0.553645,0,ground
210.267,223.841,0.464458,0,ground
210.277,223.851,0.386190,0,ground
210.288,223.843,0.321595,0,ground
210.298,223.823,0.248203,0,ground
210.32,223.819,0.184699,0,ground
210.351,223.803,0.117598,0,ground
210.361,223.786,0.065260,0,ground
210.372,223.788,0.015883,0,ground
210.383,223.803,-0.027143,0,ground
210.393,223.793,-0.060703,0,ground
210.403,223.788,-0.087104,0,ground
210.413,223.777,-0.116135,0,ground
210.423,223.765,-0.138779,0,ground
210.434,223.77,-0.156441,0,ground
210.445,223.778,-0.173635,0,ground
210.455,223.775,-0.183828,0,ground
210.465,223.77,-0.191780,0,ground
210.476,223.774,-0.201198,0,ground
210.487,223.769,-0.208649,0,ground
210.497,223.768,-0.214791,0,ground
210.508,223.768,-0.219914,0,ground
210.518,223.758,-0.227538,0,ground
210.529,223.761,-0.233547,0,ground
210.539,223.759,-0.240690,0,ground
210.56,223.754,-0.244442,0,ground
210.571,223.749,-0.248722,0,ground
210.581,223.757,-0.252892,0,ground
210.592,223.754,-0.258981,0,ground
210.613,223.743,-0.264022,0,ground
210.623,223.746,-0.267953,0,ground
210.634,223.747,-0.271020,0,ground
210.644,223.747,-0.273412,0,ground
210.666,223.748,-0.275277,0,ground
210.677,223.746,-0.276782,0,ground
210.688,223.738,-0.281012,0,ground
210.709,223.731,-0.285364,0,ground
210.719,223.735,-0.288959,0,ground
210.729,223.733,-0.292471,0,ground
210.74,223.734,-0.295210,0,ground
210.75,223.731,-0.297404,0,ground
210.76,223.73,-0.299116,0,ground
210.772,223.728,-0.300452,0,ground
210.782,223.732,-0.301629,0,ground
210.792,223.734,-0.302176,0,ground
210.802,223.731,-0.301828,0,ground
210.812,223.735,-0.301556,0,ground
210.822,223.733,-0.302490,0,ground
210.843,223.729,-0.303823,0,ground
210.854,223.726,-0.304864,0,ground
210.864,223.726,-0.305875,0,ground
210.875,223.73,-0.307799,0,ground
210.885,223.73,-0.309352,0,ground
210.906,223.722,-0.312842,0,ground
210.916,223.722,-0.316025,0,ground
210.927,223.72,-0.319246,0,ground
210.948,223.715,-0.324074,0,ground
210.959,223.709,-0.330042,0,ground
210.969,223.71,-0.334711,0,ground
210.979,223.709,-0.338995,0,ground
210.989,223.708,-0.342469,0,ground
211,223.71,-0.345313,0,ground
211.01,223.708,-0.348132,0,ground
211.031,223.701,-0.352809,0,ground
211.042,223.702,-0.356832,0,ground
211.054,223.698,-0.361321,0,ground
211.065,223.698,-0.364822,0,ground
211.087,223.698,-0.367553,0,ground
211.098,223.702,-0.370013,0,ground
211.108,223.702,-0.372361,0,ground
211.118,223.696,-0.374393,0,ground
211.138,223.691,-0.376630,0,ground
211.148,223.693,-0.378874,0,ground
211.158,223.697,-0.380842,0,ground
211.168,223.696,-0.382377,0,ground
211.179,223.696,-0.383663,0,ground
211.19,223.695,-0.385047,0,ground
211.2,223.69,-0.387951,0,ground
211.21,223.686,-0.391768,0,ground
211.233,223.679,-0.397379,0,ground
211.243,223.677,-0.402460,0,ground
211.254,223.678,-0.406443,0,ground
211.264,223.678,-0.409550,0,ground
211.274,223.678,-0.411953,0,ground
211.285,223.682,-0.413525,0,ground
211.306,223.678,-0.414750,0,ground
211.327,223.676,-0.415706,0,ground
211.349,223.669,-0.418988,0,ground
211.359,223.667,-0.422354,0,ground
211.391,223.659,-0.427227,0,ground
211.401,223.659,-0.431192,0,ground
211.412,223.66,-0.434581,0,ground
211.433,223.654,-0.437049,0,ground
211.444,223.655,-0.438940,0,ground
211.455,223.657,-0.440449,0,ground
211.465,223.659,-0.441626,0,ground
211.476,223.659,-0.442511,0,ground
211.486,223.665,-0.443201,0,ground
211.497,223.669,-0.443823,0,ground
211.507,223.665,-0.444307,0,ground
211.517,223.663,-0.445452,0,ground
211.538,223.659,-0.447929,0,ground
211.549,223.657,-0.450158,0,ground
211.559,223.657,-0.452413,0,ground
211.582,223.648,-0.456113,0,ground
211.593,223.647,-0.459620,0,ground
211.603,223.649,-0.462360,0,ground
211.613,223.651,-0.464576,0,ground
211.633,223.646,-0.468063,0,ground
211.643,223.646,-0.471166,0,ground
211.654,223.645,-0.474154,0,ground
211.665,223.645,-0.476992,0,ground
211.675,223.644,-0.479714,0,ground
211.685,223.644,-0.482150,0,ground
211.707,223.638,-0.486132,0,ground
211.718,223.636,-0.490135,0,ground
211.729,223.632,-0.494295,0,ground
211.739,223.633,-0.497821,0,ground
211.75,223.631,-0.501402,0,ground
211.762,223.629,-0.504989,0,ground
211.772,223.63,-0.508015,0,ground
211.783,223.63,-0.510687,0,ground
211.793,223.63,-0.513240,0,ground
211.814,223.623,-0.517379,0,ground
211.824,223.623,-0.521049,0,ground
211.835,223.624,-0.523992,0,ground
211.845,223.625,-0.526465,0,ground
211.855,223.626,-0.528685,0,ground
211.865,223.623,-0.531256,0,ground
211.875,223.623,-0.533589,0,ground
211.885,223.621,-0.536339,0,ground
211.895,223.619,-0.539109,0,ground
211.916,223.613,-0.543194,0,ground
211.927,223.611,-0.547222,0,ground
211.938,223.61,-0.550563,0,ground
211.949,223.608,-0.553447,0,ground
211.969,223.6,-0.557248,0,ground
211.979,223.597,-0.560453,0,ground
212.011,223.586,-0.562986,0,ground
212.032,223.579,-0.565023,0,ground
212.053,223.574,-0.568318,0,ground
212.074,223.569,-0.572416,0,ground
212.096,223.564,-0.575613,0,ground
212.106,223.562,-0.578106,0,ground
212.116,225.645,-0.232728,0,ground
212.127,225.606,0.036667,0,ground
212.137,225.569,0.246795,0,ground
212.16,225.541,0.398770,0,ground
212.17,225.505,0.507836,0,ground
212.181,225.467,0.583136,0,ground
212.192,225.431,0.632589,0,ground
212.202,225.395,0.662106,0,ground
212.213,225.363,0.676636,0,ground
212.223,225.329,0.679204,0,ground
212.234,225.299,0.673324,0,ground
212.245,225.269,0.660892,0,ground
212.255,225.241,0.643732,0,ground
212.266,225.211,0.622840,0,ground
212.276,225.18,0.599793,0,ground
212.297,225.155,0.572849,0,ground
212.308,225.129,0.545105,0,ground
212.318,225.103,0.516923,0,ground
212.338,225.079,0.486725,0,ground
212.348,225.05,0.456306,0,ground
212.358,225.025,0.426337,0,ground
212.368,224.999,0.396607,0,ground
212.378,224.973,0.367169,0,ground
212.389,224.947,0.338040,0,ground
212.399,224.922,0.309258,0,ground
212.409,224.9,0.281412,0,ground
212.42,224.877,0.253929,0,ground
212.43,224.855,0.227180,0,ground
212.455,224.832,0.198549,0,ground
212.465,224.809,0.170717,0,ground
212.475,224.784,0.143468,0,ground
212.486,224.763,0.117114,0,ground
212.497,224.742,0.092650,0,ground
212.519,224.723,0.069449,0,ground
212.54,224.702,0.045200,0,ground
212.55,224.681,0.021518,0,ground
212.582,224.659,-0.002063,0,ground
212.603,224.639,-0.026388,0,ground
212.614,224.618,-0.050084,0,ground
212.624,224.598,-0.072980,0,ground
212.634,224.578,-0.094179,0,ground
212.655,224.556,-0.116534,0,ground
212.666,224.537,-0.138421,0,ground
212.687,224.516,-0.161140,0,ground
212.698,224.496,-0.183077,0,ground
212.708,224.476,-0.204491,0,ground
212.719,224.456,-0.225368,0,ground
212.729,224.438,-0.245464,0,ground
212.739,224.421,-0.264626,0,ground
212.749,224.402,-0.283476,0,ground
212.76,224.385,-0.301801,0,ground
212.781,224.361,-0.321511,0,ground
212.791,224.345,-0.340255,0,ground
212.802,224.329,-0.357230,0,ground
212.823,224.308,-0.375197,0,ground
212.833,224.291,-0.392558,0,ground
212.843,224.277,-0.409027,0,ground
212.854,224.263,-0.424761,0,ground
212.875,224.241,-0.441782,0,ground
212.886,224.226,-0.458038,0,ground
212.897,224.212,-0.473448,0,ground
212.907,224.196,-0.488599,0,ground
212.918,224.181,-0.503427,0,ground
212.928,224.165,-0.518059,0,ground
212.939,224.15,-0.532288,0,ground
212.949,224.137,-0.544956,0,ground
212.973,224.116,-0.559186,0,ground
212.984,224.102,-0.572917,0,ground
212.994,224.088,-0.586242,0,ground
213.005,224.075,-0.599181,0,ground
213.015,224.064,-0.611312,0,ground
213.035,224.045,-0.624490,0,ground
213.046,224.032,-0.637145,0,ground
213.056,224.019,-0.649274,0,ground
213.066,224.011,-0.660395,0,ground
213.076,223.998,-0.671489,0,ground
213.087,223.985,-0.682476,0,ground
213.098,223.973,-0.693218,0,ground
213.109,223.96,-0.703886,0,ground
213.119,223.949,-0.714273,0,ground
213.13,223.938,-0.724198,0,ground
213.14,223.927,-0.733945,0,ground
213.152,223.914,-0.743904,0,ground
213.174,223.894,-0.755166,0,ground
213.184,223.883,-0.764647,0,ground
213.205,223.865,-0.775143,0,ground
213.215,223.853,-0.785379,0,ground
213.226,223.844,-0.794954,0,ground
213.236,223.834,-0.804012,0,ground
213.247,223.825,-0.812694,0,ground
213.258,223.815,-0.821040,0,ground
213.268,223.805,-0.829237,0,ground
213.279,223.796,-0.837150,0,ground
213.289,223.787,-0.844860,0,ground
213.3,223.778,-0.852371,0,ground
213.311,223.77,-0.859654,0,ground
213.332,223.75,-0.868490,0,ground
213.343,223.743,-0.876426,0,ground
213.364,223.725,-0.885401,0,ground
213.385,223.71,-0.894732,0,ground
213.395,223.703,-0.903085,0,ground
213.405,223.696,-0.910595,0,ground
213.415,223.689,-0.917490,0,ground
213.425,223.683,-0.923689,0,ground
213.438,223.672,-0.930171,0,ground
213.449,223.664,-0.936532,0,ground
213.459,223.655,-0.942685,0,ground
213.469,223.648,-0.948508,0,ground
213.48,223.639,-0.954385,0,ground
213.49,223.634,-0.959678,0,ground
213.5,223.627,-0.964686,0,ground
213.51,223.62,-0.969655,0,ground
213.521,223.612,-0.974724,0,ground
213.531,223.606,-0.979435,0,ground
213.541,223.602,-0.983522,0,ground
213.552,223.596,-0.987530,0,ground
213.562,223.589,-0.991479,0,ground
213.573,223.582,-0.995556,0,ground
213.583,223.573,-0.999919,0,ground
213.593,223.568,-1.003893,0,ground
213.604,223.56,-1.007949,0,ground
213.615,223.553,-1.011980,0,ground
213.625,223.545,-1.015962,0,ground
213.635,223.539,-1.019312,0,ground
213.645,223.533,-1.022455,0,ground
213.655,223.528,-1.025402,0,ground
213.665,223.523,-1.028281,0,ground
213.675,223.519,-1.030989,0,ground
213.696,223.504,-1.034956,0,ground
213.706,223.497,-1.038442,0,ground
213.717,223.491,-1.041515,0,ground
213.738,223.473,-1.045819,0,ground
213.748,223.47,-1.049403,0,ground
213.759,223.463,-1.052977,0,ground
213.77,223.457,-1.056377,0,ground
213.78,223.452,-1.059673,0,ground
213.791,223.447,-1.062654,0,ground
213.801,223.444,-1.065110,0,ground
213.811,223.44,-1.067301,0,ground
213.822,223.434,-1.069800,0,ground
213.832,223.428,-1.071978,0,ground
213.842,223.423,-1.074022,0,ground
213.874,223.394,-1.078261,0,ground
213.885,223.39,-1.081942,0,ground
213.916,223.362,-1.088123,0,ground
213.927,223.357,-1.093400,0,ground
213.937,223.352,-1.097989,0,ground
213.947,223.349,-1.101635,0,ground
213.958,223.345,-1.104639,0,ground
213.969,223.342,-1.107200,0,ground
213.979,223.339,-1.109407,0,ground
213.989,223.336,-1.111229,0,ground
213.999,223.331,-1.112976,0,ground
214.011,223.329,-1.114460,0,ground
214.021,223.323,-1.116094,0,ground
214.032,223.32,-1.117561,0,ground
214.042,223.317,-1.118839,0,ground
214.052,223.313,-1.120029,0,ground
214.062,223.31,-1.121000,0,ground
214.073,223.308,-1.121774,0,ground
214.084,223.305,-1.122398,0,ground
214.104,223.292,-1.123969,0,ground
214.114,223.29,-1.125393,0,ground
214.127,223.285,-1.126503,0,ground
214.137,223.283,-1.127453,0,ground
214.147,223.282,-1.128376,0,ground
214.158,223.277,-1.129145,0,ground
214.168,223.273,-1.129949,0,ground
214.179,223.27,-1.130664,0,ground
214.189,223.267,-1.131328,0,ground
214.199,223.264,-1.131920,0,ground
214.21,223.262,-1.132382,0,ground
214.221,223.257,-1.132742,0,ground
214.231,223.257,-1.133023,0,ground
214.242,223.254,-1.133210,0,ground
214.253,223.25,-1.133355,0,ground
214.263,223.246,-1.133743,0,ground
214.293,223.221,-1.135395,0,ground
214.304,223.219,-1.136800,0,ground
214.315,223.217,-1.137895,0,ground
214.336,223.204,-1.138710,0,ground
214.346,223.201,-1.139269,0,ground
214.357,223.2,-1.139491,0,ground
214.368,223.197,-1.139595,0,ground
214.378,223.196,-1.139083,0,ground
214.4,223.183,-1.138447,0,ground
214.42,223.17,-1.137642,0,ground
214.431,223.169,-1.137052,0,ground
214.441,223.169,-1.136592,0,ground
214.462,223.156,-1.135828,0,ground
214.473,223.156,-1.134970,0,ground
214.483,223.155,-1.134302,0,ground
214.494,223.156,-1.133311,0,ground
214.504,223.157,-1.131965,0,ground
214.515,223.156,-1.130637,0,ground
214.526,223.155,-1.129276,0,ground
214.537,223.155,-1.127862,0,ground
214.547,223.156,-1.126240,0,ground
214.558,223.154,-1.124834,0,ground
214.568,223.155,-1.123232,0,ground
214.578,223.154,-1.121744,0,ground
214.589,223.154,-1.120362,0,ground
214.6,223.152,-1.119094,0,ground
214.611,223.153,-1.117560,0,ground
214.621,223.154,-1.115941,0,ground
214.632,223.153,-1.114495,0,ground
214.642,223.152,-1.113029,0,ground
214.652,223.152,-1.111570,0,ground
214.662,223.154,-1.109793,0,ground
214.673,223.151,-1.108373,0,ground
214.684,223.149,-1.107233,0,ground
214.704,223.139,-1.105481,0,ground
214.715,223.14,-1.103613,0,ground
214.725,223.138,-1.102094,0,ground
214.736,223.138,-1.100523,0,ground
214.757,223.126,-1.099019,0,ground
214.768,223.126,-1.097583,0,ground
214.779,223.125,-1.096462,0,ground
214.789,223.125,-1.095344,0,ground
214.799,223.125,-1.094070,0,ground
214.812,223.124,-1.092809,0,ground
214.823,223.124,-1.091474,0,ground
214.833,223.124,-1.090162,0,ground
214.843,223.126,-1.088575,0,ground
214.854,223.127,-1.086739,0,ground
214.865,223.127,-1.085012,0,ground
214.875,223.129,-1.083039,0,ground
214.885,223.13,-1.081035,0,ground
214.896,223.129,-1.079472,0,ground
214.906,223.131,-1.078252,0,ground
214.927,223.12,-1.077097,0,ground
214.937,223.12,-1.076110,0,ground
214.948,223.12,-1.075340,0,ground
214.959,223.119,-1.074436,0,ground
214.969,223.121,-1.073172,0,ground
214.98,223.12,-1.072080,0,ground
214.99,223.12,-1.070844,0,ground
215.001,223.12,-1.069879,0,ground
215.011,223.121,-1.068953,0,ground
215.032,223.11,-1.067894,0,ground
215.043,223.111,-1.066822,0,ground
215.063,223.102,-1.065777,0,ground
215.073,223.103,-1.064732,0,ground
215.084,223.103,-1.063909,0,ground
215.095,223.103,-1.062862,0,ground
215.105,223.104,-1.061623,0,ground
215.115,223.105,-1.060296,0,ground
215.125,223.104,-1.059131,0,ground
215.135,223.105,-1.057762,0,ground
215.146,223.108,-1.056063,0,ground
215.156,223.108,-1.054452,0,ground
215.167,223.108,-1.052909,0,ground
215.177,223.109,-1.051244,0,ground
215.188,223.11,-1.049589,0,ground
215.199,223.11,-1.047983,0,ground
215.209,223.11,-1.046524,0,ground
215.22,223.112,-1.044831,0,ground
215.23,223.112,-1.043511,0,ground
215.24,223.113,-1.042481,0,ground
215.272,223.092,-1.041354,0,ground
215.283,223.094,-1.041378,0,ground
215.293,223.096,-1.041396,0,ground
215.314,223.086,-1.041192,0,ground
215.325,223.085,-1.040334,0,ground
215.346,223.075,-1.039664,0,ground
215.357,223.077,-1.038779,0,ground
215.367,223.081,-1.037615,0,ground
215.377,223.081,-1.036430,0,ground
215.387,223.083,-1.034963,0,ground
215.398,223.085,-1.033818,0,ground
215.409,223.085,-1.032925,0,ground
215.429,223.076,-1.032456,0,ground
215.449,223.066,-1.032562,0,ground
215.46,223.066,-1.032645,0,ground
215.471,223.068,-1.032710,0,ground
215.481,223.071,-1.031975,0,ground
215.492,223.072,-1.031061,0,ground
215.502,223.074,-1.029745,0,ground
215.523,223.066,-1.027859,0,ground
215.554,223.048,-1.026319,0,ground
215.564,223.052,-1.024561,0,ground
215.574,223.054,-1.023191,0,ground
215.585,223.055,-1.022121,0,ground
215.595,223.058,-1.021287,0,ground
215.627,223.041,-1.020227,0,ground
215.637,223.043,-1.019181,0,ground
215.647,223.048,-1.018364,0,ground
215.657,223.052,-1.016885,0,ground
215.668,223.055,-1.014746,0,ground
215.689,223.046,-1.012795,0,ground
215.699,223.048,-1.010739,0,ground
215.71,223.051,-1.008984,0,ground
215.721,223.053,-1.006969,0,ground
215.731,223.056,-1.004862,0,ground
215.741,223.058,-1.002272,0,ground
215.762,223.051,-0.999803,0,ground
215.772,223.054,-0.997696,0,ground
215.783,223.057,-0.995384,0,ground
215.794,223.06,-0.993036,0,ground
215.817,223.049,-0.990844,0,ground
215.828,223.051,-0.988399,0,ground
215.838,223.055,-0.986379,0,ground
215.849,223.059,-0.984087,0,ground
215.86,223.062,-0.982299,0,ground
215.88,223.054,-0.980322,0,ground
215.901,223.046,-0.978472,0,ground
215.911,223.049,-0.977337,0,ground
215.921,223.055,-0.976451,0,ground
215.943,223.046,-0.975078,0,ground
215.953,223.05,-0.973716,0,ground
215.963,223.054,-0.972167,0,ground
215.974,223.058,-0.970214,0,ground
215.985,223.061,-0.968132,0,ground
215.996,223.065,-0.965614,0,ground
216.007,223.069,-0.962841,0,ground
216.017,223.073,-0.959994,0,ground
216.028,223.078,-0.956872,0,ground
216.038,223.081,-0.953385,0,ground
216.058,223.075,-0.950071,0,ground
216.069,223.078,-0.947444,0,ground
216.08,223.082,-0.944716,0,ground
216.09,223.083,-0.942297,0,ground
216.102,223.083,-0.940392,0,ground
216.113,223.086,-0.937909,0,ground
216.134,223.08,-0.935915,0,ground
216.144,223.085,-0.933757,0,ground
216.164,223.079,-0.932021,0,ground
216.175,223.083,-0.930576,0,ground
216.186,223.086,-0.928351,0,ground
216.207,223.081,-0.926616,0,ground
216.218,223.086,-0.925212,0,ground
216.25,223.066,-0.924117,0,ground
216.26,223.071,-0.922382,0,ground
216.27,223.076,-0.921028,0,ground
216.281,223.078,-0.919507,0,ground
216.291,223.081,-0.917853,0,ground
216.302,223.084,-0.915999,0,ground
216.312,223.088,-0.914554,0,ground
216.333,223.083,-0.913410,0,ground
216.354,223.077,-0.912498,0,ground
216.364,223.081,-0.911786,0,ground
216.374,223.084,-0.910640,0,ground
216.384,223.09,-0.908828,0,ground
216.395,223.091,-0.907180,0,ground
216.406,223.093,-0.905460,0,ground
216.426,223.086,-0.903851,0,ground
216.441,223.087,-0.902596,0,ground
216.451,223.09,-0.901617,0,ground
216.471,223.085,-0.900269,0,ground
216.481,223.089,-0.899171,0,ground
216.491,223.094,-0.897535,0,ground
216.502,223.098,-0.895591,0,ground
216.513,223.1,-0.893693,0,ground
216.524,223.103,-0.891729,0,ground
216.535,223.108,-0.889425,0,ground
216.545,223.111,-0.887137,0,ground
216.555,223.114,-0.884840,0,ground
216.576,223.107,-0.882553,0,ground
216.587,223.111,-0.880447,0,ground
216.597,223.113,-0.878804,0,ground
216.607,223.115,-0.877187,0,ground
216.618,223.121,-0.875066,0,ground
216.628,223.123,-0.873056,0,ground
216.638,223.125,-0.871141,0,ground
216.648,223.129,-0.869067,0,ground
216.658,223.131,-0.867149,0,ground
216.668,223.134,-0.865146,0,ground
216.679,223.136,-0.863351,0,ground
216.69,223.139,-0.861527,0,ground
216.7,223.142,-0.859652,0,ground
216.71,223.145,-0.857696,0,ground
216.72,223.148,-0.855802,0,ground
216.731,223.149,-0.854105,0,ground
216.742,223.151,-0.852578,0,ground
216.752,223.155,-0.850914,0,ground
216.762,223.158,-0.849331,0,ground
216.772,223.16,-0.847977,0,ground
216.788,223.158,-0.846758,0,ground
216.799,223.16,-0.845714,0,ground
216.809,223.161,-0.844783,0,ground
216.819,223.165,-0.843558,0,ground
216.829,223.167,-0.842349,0,ground
216.84,223.169,-0.841206,0,ground
216.851,223.172,-0.839990,0,ground
216.862,223.173,-0.839004,0,ground
216.872,223.173,-0.838236,0,ground
216.883,223.173,-0.837520,0,ground
216.903,223.167,-0.836961,0,ground
216.914,223.169,-0.836475,0,ground
216.925,223.169,-0.836097,0,ground
216.935,223.171,-0.835558,0,ground
216.946,223.172,-0.835137,0,ground
216.956,223.174,-0.834809,0,ground
216.976,223.168,-0.835060,0,ground
216.987,223.17,-0.835256,0,ground
216.997,223.171,-0.835409,0,ground
217.008,223.172,-0.835461,0,ground
217.018,223.174,-0.835185,0,ground
217.029,223.175,-0.834905,0,ground
217.039,223.178,-0.834687,0,ground
217.049,223.179,-0.834517,0,ground
217.071,223.17,-0.835474,0,ground
217.091,223.164,-0.836538,0,ground
217.102,223.168,-0.837550,0,ground
217.112,223.17,-0.838339,0,ground
217.125,223.168,-0.838773,0,ground
217.136,223.17,-0.839063,0,ground
217.146,223.173,-0.838995,0,ground
217.156,223.175,-0.838716,0,ground
217.166,223.178,-0.838028,0,ground
217.178,223.179,-0.837454,0,ground
217.189,223.179,-0.836941,0,ground
217.2,223.182,-0.836341,0,ground
217.21,223.183,-0.835716,0,ground
217.22,223.185,-0.835080,0,ground
217.231,223.187,-0.834299,0,ground
217.241,223.189,-0.833659,0,ground
217.262,223.182,-0.832687,0,ground
217.272,223.185,-0.831592,0,ground
217.282,223.188,-0.831038,0,ground
217.293,223.189,-0.830515,0,ground
217.314,223.181,-0.829897,0,ground
217.325,223.182,-0.829626,0,ground
217.336,223.185,-0.829504,0,ground
217.368,223.167,-0.829841,0,ground
217.379,223.172,-0.830103,0,ground
217.389,223.174,-0.830308,0,ground
217.399,223.176,-0.830188,0,ground
217.41,223.178,-0.830038,0,ground
217.421,223.178,-0.829849,0,ground
217.431,223.182,-0.829274,0,ground
217.442,223.185,-0.828825,0,ground
217.452,223.186,-0.828386,0,ground
217.467,223.184,-0.827798,0,ground
217.477,223.185,-0.827429,0,ground
217.488,223.187,-0.827142,0,ground
217.498,223.187,-0.826828,0,ground
217.508,223.191,-0.826534,0,ground
217.521,223.192,-0.826186,0,ground
217.532,223.191,-0.825805,0,ground
217.542,223.192,-0.825507,0,ground
217.552,223.194,-0.825275,0,ground
217.562,223.196,-0.824808,0,ground
217.573,223.198,-0.824204,0,ground
217.584,223.198,-0.823706,0,ground
217.594,223.2,-0.823318,0,ground
217.605,223.202,-0.823042,0,ground
217.625,223.194,-0.824031,0,ground
217.636,223.194,-0.824876,0,ground
217.646,223.194,-0.825569,0,ground
217.656,223.195,-0.826110,0,ground
217.667,223.195,-0.826497,0,ground
217.677,223.197,-0.826657,0,ground
217.687,223.199,-0.826616,0,ground
217.698,223.201,-0.826340,0,ground
217.708,223.201,-0.826125,0,ground
217.719,223.201,-0.825957,0,ground
217.752,223.183,-0.826554,0,ground
217.763,223.184,-0.827276,0,ground
217.784,223.175,-0.828873,0,ground
217.794,223.177,-0.829968,0,ground
217.816,223.169,-0.830823,0,ground
217.826,223.172,-0.831180,0,ground
217.837,223.175,-0.831589,0,ground
217.847,223.175,-0.831778,0,ground
217.868,223.169,-0.831874,0,ground
217.879,223.17,-0.831820,0,ground
217.9,223.164,-0.831778,0,ground
217.911,223.166,-0.831569,0,ground
217.921,223.167,-0.831405,0,ground
217.931,223.169,-0.831038,0,ground
217.941,223.173,-0.830291,0,ground
217.951,223.175,-0.829700,0,ground
217.972,223.168,-0.829239,0,ground
217.983,223.17,-0.828880,0,ground
218.004,223.164,-0.828777,0,ground
218.014,223.166,-0.828697,0,ground
218.024,223.169,-0.829018,0,ground
218.035,223.17,-0.829268,0,ground
218.056,223.163,-0.829755,0,ground
218.066,223.165,-0.830135,0,ground
218.076,223.168,-0.830431,0,ground
218.087,223.169,-0.830517,0,ground
218.098,223.172,-0.830377,0,ground
218.108,223.176,-0.829753,0,ground
218.118,223.177,-0.829098,0,ground
218.128,223.18,-0.828355,0,ground
218.138,223.182,-0.827510,0,ground
218.159,223.176,-0.826137,0,ground
218.17,223.177,-0.825025,0,ground
218.18,223.18,-0.823809,0,ground
218.191,223.182,-0.822692,0,ground
218.201,223.183,-0.821821,0,ground
218.212,223.185,-0.821141,0,ground
218.244,223.168,-0.822067,0,ground
218.264,223.165,-0.822983,0,ground
218.274,223.168,-0.823697,0,ground
218.285,223.169,-0.824254,0,ground
218.296,223.172,-0.824378,0,ground
218.306,223.174,-0.824367,0,ground
218.316,223.174,-0.824356,0,ground
218.326,223.176,-0.824187,0,ground
218.337,223.177,-0.823968,0,ground
218.347,223.18,-0.823469,0,ground
218.358,223.183,-0.822689,0,ground
218.368,223.186,-0.821707,0,ground
218.378,223.189,-0.820643,0,ground
218.389,223.19,-0.819716,0,ground
218.4,223.191,-0.818983,0,ground
218.41,223.193,-0.818358,0,ground
218.42,223.194,-0.817622,0,ground
218.43,223.198,-0.816641,0,ground
218.444,223.199,-0.815825,0,ground
218.454,223.202,-0.814827,0,ground
218.464,223.203,-0.814001,0,ground
218.475,223.205,-0.813357,0,ground
218.485,223.207,-0.812855,0,ground
218.508,223.199,-0.812461,0,ground
218.519,223.199,-0.812154,0,ground
218.529,223.2,-0.811914,0,ground
218.539,223.202,-0.811615,0,ground
218.55,223.204,-0.811249,0,ground
218.571,223.197,-0.810893,0,ground
218.582,223.199,-0.810560,0,ground
218.593,223.2,-0.810300,0,ground
218.603,223.201,-0.810098,0,ground
218.613,223.202,-0.809903,0,ground
218.635,223.195,-0.809751,0,ground
218.656,223.188,-0.809814,0,ground
218.677,223.182,-0.810406,0,ground
218.697,223.175,-0.810921,0,ground
218.708,223.176,-0.812116,0,ground
218.729,223.169,-0.813047,0,ground
218.74,223.172,-0.813649,0,ground
218.75,223.174,-0.814119,0,ground
218.761,223.178,-0.814069,0,ground
218.771,223.18,-0.813780,0,ground
218.781,223.182,-0.813328,0,ground
218.791,223.186,-0.812501,0,ground
218.801,223.188,-0.811614,0,ground
218.812,223.19,-0.810802,0,ground
218.823,223.192,-0.810168,0,ground
218.834,223.193,-0.809674,0,ground
218.865,223.179,-0.809338,0,ground
218.875,223.182,-0.809076,0,ground
218.885,223.185,-0.808871,0,ground
218.896,223.188,-0.808409,0,ground
218.907,223.19,-0.807886,0,ground
218.917,223.193,-0.807230,0,ground
218.928,223.195,-0.806274,0,ground
218.949,223.19,-0.805081,0,ground
218.96,223.192,-0.803820,0,ground
218.98,223.187,-0.802836,0,ground
218.99,223.19,-0.802002,0,ground
219.001,223.192,-0.801418,0,ground
219.011,223.195,-0.800896,0,ground
219.031,223.188,-0.800489,0,ground
219.042,223.191,-0.800649,0,ground
219.063,223.185,-0.800774,0,ground
219.074,223.187,-0.800636,0,ground
219.085,223.189,-0.800529,0,ground
219.095,223.191,-0.800322,0,ground
219.105,223.194,-0.799773,0,ground
219.129,223.185,-0.799080,0,ground
219.151,223.178,-0.798021,0,ground
219.162,223.181,-0.797195,0,ground
219.172,223.185,-0.796551,0,ground
219.182,223.187,-0.795904,0,ground
219.193,223.192,-0.794737,0,ground
219.204,223.194,-0.792626,0,ground
219.214,223.197,-0.790726,0,ground
219.224,223.2,-0.789036,0,ground
219.234,223.202,-0.787577,0,ground
219.246,223.205,-0.786146,0,ground
219.257,223.207,-0.784863,0,ground
219.267,223.209,-0.783721,0,ground
219.278,223.211,-0.782625,0,ground
219.288,223.217,-0.781039,0,ground
