flight_status,flight_status_raw,has_filtered_state,sensor_timestamp,sensor_altitude_feet,sensor_accel_bno_x,sensor_accel_bno_y,sensor_accel_bno_z,sensor_accel_icm_x,sensor_accel_icm_y,sensor_accel_icm_z,sensor_quat_w,sensor_quat_x,sensor_quat_y,sensor_quat_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_has_quaternion,state_time,state_position_x,state_position_y,state_position_z,state_velocity_x,state_velocity_y,state_velocity_z,state_acceleration_x,state_acceleration_y,state_acceleration_z,state_inertial_acceleration_x,state_inertial_acceleration_y,state_inertial_acceleration_z,state_zenith,state_apogee_estimate
ground,0,True,190.0069580078125,734.21923828125,9.600000381469727,0.07999999821186066,-1.6399999856948853,9.600000381469727,0.07999999821186066,-1.6399999856948853,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.0625,-0.0625,0.0,True,190.0069580078125,nan,nan,275.27960205078125,nan,nan,112.38404846191406,nan,nan,-11.201532363891602,9.641275405883789,0.07999999821186066,-11.183440208435059,0.003049316583201289,0.0
ground,0,False,190.01312255859375,734.14990234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,190.01718139648438,734.0631713867188,9.59000015258789,0.10999999940395355,-1.649999976158142,9.59000015258789,0.10999999940395355,-1.649999976158142,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0625,0.125,0.0625,True,190.01718139648438,nan,nan,275.4558410644531,nan,nan,111.5647201538086,nan,nan,-11.201207160949707,9.631552696228027,0.10999999940395355,-11.193710327148438,0.003049316583201289,0.0
ground,0,True,190.02740478515625,734.3493041992188,9.600000381469727,0.07999999821186066,-1.649999976158142,9.600000381469727,0.07999999821186066,-1.649999976158142,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0,0.125,0.125,True,190.02740478515625,nan,nan,275.6258544921875,nan,nan,110.74687194824219,nan,nan,-11.199119567871094,9.641549110412598,0.07999999821186066,-11.193436622619629,0.003049316583201289,0.0
ground,0,False,190.0303192138672,734.167236328125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,190.03744506835938,734.0631713867188,9.619999885559082,0.07000000029802322,-1.6699999570846558,9.619999885559082,0.07000000029802322,-1.6699999570846558,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.0625,0.0,-0.0625,True,190.03744506835938,nan,nan,275.7668151855469,nan,nan,109.9305419921875,nan,nan,-11.21436882019043,9.662088394165039,0.07000000029802322,-11.212882041931152,0.003049316583201289,0.0
ground,0,True,190.04788208007812,734.097900390625,9.609999656677246,0.05999999865889549,-1.6799999475479126,9.609999656677246,0.05999999865889549,-1.6799999475479126,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.0625,0.1875,0.0,True,190.04788208007812,nan,nan,275.9433288574219,nan,nan,109.1097183227539,nan,nan,-11.225595474243164,9.652365684509277,0.05999999865889549,-11.223152160644531,0.003049316583201289,0.0
ground,0,False,190.0541229248047,733.8291625976562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,190.05824279785156,734.2799682617188,9.600000381469727,0.10000000149011612,-1.649999976158142,9.600000381469727,0.10000000149011612,-1.649999976158142,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.125,0.125,-0.0625,True,190.05824279785156,nan,nan,276.10430908203125,nan,nan,108.29096984863281,nan,nan,-11.202911376953125,9.641549110412598,0.10000000149011612,-11.193436622619629,0.003049316583201289,0.0
ground,0,True,190.0682830810547,734.5313110351562,9.609999656677246,0.09000000357627869,-1.659999966621399,9.609999656677246,0.09000000357627869,-1.659999966621399,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0625,0.1875,0.0,True,190.0682830810547,nan,nan,276.2249755859375,nan,nan,107.47774505615234,nan,nan,-11.206903457641602,9.65181827545166,0.09000000357627869,-11.20315933227539,0.003049316583201289,0.0
ground,0,False,190.07449340820312,734.2366333007812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,190.07861328125,734.2366333007812,9.59000015258789,0.07999999821186066,-1.6699999570846558,9.59000015258789,0.07999999821186066,-1.6699999570846558,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.1875,0.0625,0.0,True,190.07861328125,nan,nan,276.36749267578125,nan,nan,106.66033172607422,nan,nan,-11.216442108154297,9.632100105285645,0.07999999821186066,-11.213703155517578,0.003049316583201289,0.0
ground,0,False,190.07760620117188,734.167236328125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,190.08958435058594,734.4446411132812,9.600000381469727,0.09000000357627869,-1.659999966621399,9.600000381469727,0.09000000357627869,-1.659999966621399,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0,0.1875,0.0,True,190.08958435058594,nan,nan,276.5695495605469,nan,nan,105.83557891845703,nan,nan,-11.209973335266113,9.641822814941406,0.09000000357627869,-11.2034330368042,0.003049316583201289,0.0
