time_s,status,altitude_m,vertical_velocity_mps,logged_apogee_m,legacy_apogee_m,safer_apogee_m,legacy_horizontal_speed_mps,safer_horizontal_speed_mps,zenith_deg
604.8630981445312,coast,715.8406982421875,150.6974639892578,884.6595458984375,1562.209964514036,1559.5659836541656,6.196033026872065,0.5576100818694386,2.354430453370276
604.9076538085938,coast,722.9039306640625,150.25387573242188,890.6300659179688,1565.450506674963,1563.1145047161997,5.790085413726618,0.5771355835913462,2.206820887339603
604.9463500976562,coast,729.0559692382812,149.89163208007812,895.7939453125,1568.5333917930711,1566.3971493543288,5.5556054939276365,0.5900963643918327,2.1226475569990697
604.9843139648438,coast,735.0491943359375,149.51979064941406,901.2228393554688,1571.3201081274092,1569.2126850556288,5.523964913510758,0.5987882055739936,2.115813525847649
605.0247802734375,coast,741.3890991210938,149.08981323242188,906.5120239257812,1573.9413191688986,1571.7790678999113,5.6400341550619455,0.5658764039223635,2.16645340212777
605.0671997070312,coast,747.9712524414062,148.61685180664062,912.0989990234375,1576.511403793673,1574.2481505740056,5.685845880430944,0.5451779474515385,2.1909774097861123
605.1001586914062,coast,753.1055908203125,148.27305603027344,916.547119140625,1578.5597196360523,1576.3365286739702,5.448823797856863,0.49948429779493664,2.1045913115979062
605.1427612304688,coast,759.6080322265625,147.74147033691406,921.75390625,1580.5021844930004,1578.6311004286576,4.829617291126573,0.48310993827881976,1.8723123727382285
605.181396484375,coast,765.476318359375,147.26258850097656,926.5286865234375,1582.0921355373523,1580.597557204549,4.1105261861377125,0.490414482162056,1.5988763147656404
605.2254638671875,coast,772.1409301757812,146.71377563476562,931.782470703125,1584.3361735881829,1583.1241402375617,3.6247283059598647,0.5314819949128953,1.4152685568795327
605.268798828125,coast,778.7625732421875,146.24232482910156,937.1966552734375,1587.028622475221,1585.9795730379299,3.4290050503231577,0.56969659225268,1.343192025167621
605.3190307617188,coast,786.3494262695312,145.65501403808594,943.4937133789062,1589.552222838303,1588.5742651406767,3.301045797589765,0.6140748250389568,1.2982980455267736
605.35595703125,coast,791.9639282226562,145.25465393066406,948.1385498046875,1591.8208904512558,1590.8996626429416,3.193391107627244,0.6320792308925253,1.2594320279935796
605.403076171875,coast,799.0171508789062,144.69332885742188,953.914794921875,1594.0664854003082,1593.276649669694,2.8867656181760473,0.6345453972444225,1.1429521163222978
605.444091796875,coast,805.1210327148438,144.19595336914062,958.7720947265625,1595.9590703217802,1595.2096501719623,2.872097137129964,0.6381640827270179,1.1410673042764916
605.4930419921875,coast,812.3104248046875,143.5541534423828,964.8330688476562,1597.7083660269077,1596.8697653260278,3.027188130710984,0.6213233107441766,1.2080416846784037
605.5271606445312,coast,817.3424072265625,143.128662109375,968.9747924804688,1599.105711888189,1598.254717327632,3.0250899690785316,0.6034559907801677,1.2107923299232148
605.5643920898438,coast,822.7748413085938,142.6371612548828,973.3648681640625,1600.296264834734,1599.483588793676,2.8838635150343825,0.5875305998554327,1.1582584635305906
605.6139526367188,coast,829.888427734375,141.92269897460938,978.9124755859375,1601.3146823130614,1600.5939956271286,2.526597119768817,0.5667798243525101,1.019907752528399
605.6531982421875,coast,835.48291015625,141.35357666015625,983.1988525390625,1602.1120726792776,1601.5972988811632,2.1027462741999865,0.5691438280673256,0.8522571841732923
605.6971435546875,coast,841.7210083007812,140.72003173828125,987.9158935546875,1603.1110580429342,1602.6657748767802,2.0285864233388864,0.5935365027684896,0.8259050870557667
605.7357177734375,coast,847.1480712890625,140.1465606689453,992.088623046875,1603.7178400746154,1603.2584641346932,2.0735260250463634,0.6270830667252147,0.8476527828990575
605.7796630859375,coast,853.3886108398438,139.55545043945312,997.118408203125,1604.912882068089,1604.4615058143556,2.0636551596624817,0.6523144181833067,0.8471909447172883
605.8177490234375,coast,858.79931640625,139.0646514892578,1001.4912719726562,1606.0922361212527,1605.7032530371237,1.9080665596368072,0.6687911166692414,0.7860897799496467
