time_s,altitude_m,velocity_mps,apogee_prediction_m,status
594.35,199.729,-0.840584,0,ground
594.35,199.729,-0.840422,0,ground
594.35,199.729,-0.840173,0,ground
594.351,199.73,-0.839913,0,ground
594.357,199.725,-0.843439,0,ground
594.357,199.725,-0.84321,0,ground
594.357,199.726,-0.842943,0,ground
594.357,199.726,-0.842717,0,ground
594.358,199.726,-0.842452,0,ground
594.358,199.727,-0.842226,0,ground
594.358,199.727,-0.842002,0,ground
594.359,199.727,-0.841737,0,ground
594.359,199.727,-0.841513,0,ground
594.359,199.728,-0.841289,0,ground
594.359,199.728,-0.841026,0,ground
594.36,199.728,-0.840803,0,ground
594.36,199.728,-0.840541,0,ground
594.36,199.729,-0.840278,0,ground
594.361,199.729,-0.840097,0,ground
594.361,199.729,-0.839882,0,ground
594.365,199.727,-0.841941,0,ground
594.365,199.727,-0.841723,0,ground
594.365,199.727,-0.841463,0,ground
594.365,199.727,-0.841246,0,ground
594.366,199.728,-0.841069,0,ground
594.366,199.728,-0.840852,0,ground
594.366,199.728,-0.84058,0,ground
594.367,199.729,-0.840308,0,ground
594.367,199.729,-0.840078,0,ground
594.367,199.729,-0.839848,0,ground
594.367,199.729,-0.839619,0,ground
594.368,199.73,-0.839348,0,ground
594.368,199.73,-0.839079,0,ground
594.368,199.73,-0.838851,0,ground
594.369,199.731,-0.838623,0,ground
594.369,199.731,-0.838396,0,ground
594.369,199.731,-0.838128,0,ground
594.369,199.731,-0.83786,0,ground
594.37,199.732,-0.837676,0,ground
594.37,199.732,-0.837409,0,ground
594.37,199.732,-0.837183,0,ground
594.37,199.733,-0.836917,0,ground
594.371,199.733,-0.836652,0,ground
594.371,199.733,-0.836466,0,ground
594.377,199.729,-0.839832,0,ground
594.377,199.729,-0.839599,0,ground
594.377,199.729,-0.839325,0,ground
594.378,199.73,-0.839133,0,ground
594.378,199.73,-0.83886,0,ground
594.378,199.73,-0.838588,0,ground
594.378,199.731,-0.838356,0,ground
594.379,199.731,-0.838085,0,ground
594.379,199.731,-0.837895,0,ground
594.379,199.731,-0.837624,0,ground
594.38,199.732,-0.837354,0,ground
594.38,199.732,-0.837125,0,ground
594.38,199.732,-0.836896,0,ground
594.38,199.733,-0.836667,0,ground
594.381,199.733,-0.836399,0,ground
594.381,199.733,-0.83613,0,ground
594.385,199.73,-0.838788,0,ground
594.389,199.728,-0.840576,0,ground
594.389,199.728,-0.840344,0,ground
594.389,199.728,-0.840071,0,ground
594.39,199.729,-0.839882,0,ground
594.39,199.729,-0.839609,0,ground
594.39,199.729,-0.839336,0,ground
594.39,199.73,-0.839107,0,ground
594.391,199.73,-0.838877,0,ground
594.391,199.73,-0.838648,0,ground
594.391,199.73,-0.838377,0,ground
594.392,199.731,-0.838107,0,ground
594.392,199.731,-0.837879,0,ground
594.392,199.731,-0.837652,0,ground
594.392,199.732,-0.837383,0,ground
594.393,199.732,-0.837157,0,ground
594.393,199.732,-0.836889,0,ground
594.393,199.732,-0.836663,0,ground
594.394,199.733,-0.836438,0,ground
594.394,199.733,-0.836171,0,ground
594.394,199.733,-0.835947,0,ground
594.394,199.734,-0.835681,0,ground
594.395,199.734,-0.835499,0,ground
594.395,199.734,-0.835234,0,ground
594.395,199.735,-0.834969,0,ground
594.396,199.735,-0.834738,0,ground
594.399,199.733,-0.836441,0,ground
594.399,199.733,-0.836206,0,ground
594.399,199.733,-0.835932,0,ground
594.4,199.733,-0.835698,0,ground
594.4,199.734,-0.835425,0,ground
594.4,199.734,-0.835192,0,ground
594.4,199.734,-0.83496,0,ground
594.401,199.735,-0.834688,0,ground
594.401,199.735,-0.834456,0,ground
594.401,199.735,-0.834225,0,ground
594.402,199.736,-0.833954,0,ground
594.402,199.736,-0.833724,0,ground
594.402,199.736,-0.833454,0,ground
594.402,199.736,-0.833225,0,ground
594.403,199.737,-0.832996,0,ground
594.403,199.737,-0.832727,0,ground
594.403,199.737,-0.832499,0,ground
594.404,199.738,-0.832231,0,ground
594.404,199.738,-0.831963,0,ground
594.404,199.738,-0.831776,0,ground
594.404,199.738,-0.83151,0,ground
594.405,199.739,-0.831283,0,ground
594.405,199.739,-0.831017,0,ground
594.405,199.739,-0.830792,0,ground
594.406,199.739,-0.830567,0,ground
594.406,199.74,-0.830364,0,ground
594.409,199.737,-0.832142,0,ground
594.409,199.738,-0.831895,0,ground
594.41,199.738,-0.831688,0,ground
594.41,199.738,-0.831443,0,ground
594.41,199.738,-0.831197,0,ground
594.411,199.739,-0.831032,0,ground
594.411,199.739,-0.830787,0,ground
594.411,199.739,-0.830543,0,ground
594.411,199.739,-0.830339,0,ground
594.412,199.74,-0.830095,0,ground
594.412,199.74,-0.829931,0,ground
594.412,199.74,-0.829688,0,ground
594.412,199.74,-0.829446,0,ground
594.413,199.741,-0.829244,0,ground
594.413,199.741,-0.829002,0,ground
594.413,199.741,-0.82884,0,ground
594.414,199.741,-0.828599,0,ground
594.414,199.742,-0.828359,0,ground
594.414,199.742,-0.828158,0,ground
594.414,199.742,-0.827958,0,ground
594.415,199.742,-0.827758,0,ground
594.415,199.743,-0.827519,0,ground
594.415,199.743,-0.82732,0,ground
594.416,199.743,-0.827121,0,ground
594.416,199.743,-0.826962,0,ground
594.419,199.741,-0.828546,0,ground
594.419,199.742,-0.828305,0,ground
594.42,199.742,-0.828064,0,ground
594.42,199.742,-0.827903,0,ground
594.42,199.742,-0.827663,0,ground
594.42,199.743,-0.827463,0,ground
594.421,199.743,-0.827224,0,ground
594.421,199.743,-0.827025,0,ground
594.421,199.743,-0.826826,0,ground
594.422,199.744,-0.826588,0,ground
594.422,199.744,-0.82639,0,ground
594.422,199.744,-0.826152,0,ground
594.422,199.744,-0.825955,0,ground
594.423,199.744,-0.825758,0,ground
594.423,199.745,-0.825521,0,ground
594.423,199.745,-0.825325,0,ground
594.424,199.745,-0.82509,0,ground
594.424,199.745,-0.824894,0,ground
594.424,199.746,-0.824699,0,ground
594.424,199.746,-0.824464,0,ground
594.425,199.746,-0.82423,0,ground
594.425,199.746,-0.824075,0,ground
594.425,199.747,-0.823842,0,ground
594.426,199.747,-0.823649,0,ground
594.426,199.747,-0.823455,0,ground
594.426,199.747,-0.823229,0,ground
594.429,199.745,-0.824771,0,ground
594.43,199.746,-0.824541,0,ground
594.437,199.74,-0.82906,0,ground
594.44,199.738,-0.830706,0,ground
594.44,199.738,-0.830482,0,ground
594.441,199.739,-0.830215,0,ground
594.441,199.739,-0.829989,0,ground
594.441,199.739,-0.829764,0,ground
594.441,199.739,-0.829498,0,ground
594.442,199.74,-0.829274,0,ground
594.442,199.74,-0.829009,0,ground
594.442,199.74,-0.828785,0,ground
594.443,199.741,-0.828562,0,ground
594.443,199.741,-0.828299,0,ground
594.443,199.741,-0.828035,0,ground
594.443,199.741,-0.827855,0,ground
594.444,199.742,-0.827592,0,ground
594.444,199.742,-0.827371,0,ground
594.444,199.742,-0.827109,0,ground
594.444,199.743,-0.826848,0,ground
594.445,199.743,-0.826669,0,ground
594.445,199.743,-0.826409,0,ground
594.445,199.743,-0.82619,0,ground
594.446,199.744,-0.825971,0,ground
594.446,199.744,-0.825795,0,ground
594.446,199.744,-0.825535,0,ground
594.447,199.744,-0.825318,0,ground
594.447,199.745,-0.82506,0,ground
594.447,199.745,-0.824776,0,ground
594.45,199.743,-0.826478,0,ground
594.451,199.743,-0.826191,0,ground
594.451,199.744,-0.825945,0,ground
594.451,199.744,-0.825659,0,ground
594.451,199.744,-0.825457,0,ground
594.452,199.745,-0.825171,0,ground
594.452,199.745,-0.824887,0,ground
594.452,199.745,-0.824644,0,ground
594.452,199.746,-0.82436,0,ground
594.453,199.746,-0.824159,0,ground
594.453,199.746,-0.823876,0,ground
594.453,199.747,-0.823593,0,ground
594.454,199.747,-0.823353,0,ground
594.454,199.747,-0.823071,0,ground
594.454,199.747,-0.822873,0,ground
594.454,199.748,-0.822592,0,ground
594.455,199.748,-0.822311,0,ground
594.455,199.748,-0.822073,0,ground
594.455,199.749,-0.821834,0,ground
594.456,199.749,-0.821597,0,ground
594.456,199.749,-0.821359,0,ground
594.456,199.749,-0.821122,0,ground
594.456,199.75,-0.820844,0,ground
594.457,199.75,-0.820608,0,ground
594.457,199.75,-0.820372,0,ground
594.457,199.751,-0.820085,0,ground
594.46,199.749,-0.821593,0,ground
594.461,199.749,-0.821342,0,ground
594.461,199.749,-0.821091,0,ground
594.461,199.75,-0.820803,0,ground
594.462,199.75,-0.820553,0,ground
594.462,199.75,-0.820266,0,ground
594.462,199.751,-0.820017,0,ground
594.462,199.751,-0.819769,0,ground
594.463,199.751,-0.819483,0,ground
594.463,199.751,-0.819235,0,ground
594.463,199.752,-0.819027,0,ground
594.464,199.752,-0.818742,0,ground
594.464,199.752,-0.818457,0,ground
594.464,199.753,-0.818212,0,ground
594.464,199.753,-0.817928,0,ground
594.465,199.753,-0.817722,0,ground
594.465,199.754,-0.817439,0,ground
594.465,199.754,-0.817195,0,ground
594.466,199.754,-0.816912,0,ground
594.466,199.754,-0.816747,0,ground
594.466,199.755,-0.816465,0,ground
594.466,199.755,-0.816223,0,ground
594.467,199.755,-0.815942,0,ground
594.467,199.756,-0.815661,0,ground
594.467,199.756,-0.815459,0,ground
594.468,199.756,-0.815163,0,ground
594.471,199.754,-0.816928,0,ground
594.471,199.754,-0.816669,0,ground
594.471,199.755,-0.816369,0,ground
594.472,199.755,-0.816111,0,ground
594.472,199.755,-0.815812,0,ground
594.472,199.756,-0.815555,0,ground
594.473,199.756,-0.815298,0,ground
594.473,199.756,-0.815,0,ground
594.473,199.757,-0.814744,0,ground
594.473,199.757,-0.814447,0,ground
594.474,199.757,-0.814151,0,ground
594.474,199.758,-0.813938,0,ground
594.474,199.758,-0.813642,0,ground
594.475,199.758,-0.813388,0,ground
594.475,199.759,-0.813094,0,ground
594.475,199.759,-0.812882,0,ground
594.475,199.759,-0.812588,0,ground
594.476,199.76,-0.812378,0,ground
594.476,199.76,-0.812085,0,ground
594.476,199.76,-0.811875,0,ground
594.477,199.761,-0.811583,0,ground
594.477,199.761,-0.811291,0,ground
594.477,199.761,-0.811041,0,ground
594.477,199.762,-0.81075,0,ground
594.478,199.762,-0.810498,0,ground
594.481,199.76,-0.81216,0,ground
594.485,199.757,-0.814752,0,ground
594.486,199.757,-0.814532,0,ground
594.486,199.757,-0.814272,0,ground
594.486,199.758,-0.813971,0,ground
594.487,199.758,-0.813712,0,ground
594.487,199.758,-0.813452,0,ground
594.487,199.759,-0.813153,0,ground
594.488,199.759,-0.812895,0,ground
594.488,199.759,-0.812602,0,ground
594.491,199.757,-0.814483,0,ground
594.492,199.757,-0.814228,0,ground
594.492,199.758,-0.813932,0,ground
594.492,199.758,-0.813635,0,ground
594.492,199.758,-0.813424,0,ground
594.493,199.759,-0.813128,0,ground
594.493,199.759,-0.812875,0,ground
594.493,199.759,-0.812581,0,ground
594.493,199.76,-0.812287,0,ground
594.494,199.76,-0.812078,0,ground
594.494,199.76,-0.811785,0,ground
594.494,199.761,-0.811492,0,ground
594.495,199.761,-0.811242,0,ground
594.495,199.761,-0.810992,0,ground
594.495,199.762,-0.810743,0,ground
594.495,199.762,-0.810452,0,ground
594.496,199.762,-0.810246,0,ground
594.496,199.763,-0.809956,0,ground
594.496,199.763,-0.80975,0,ground
594.497,199.763,-0.809461,0,ground
594.497,199.764,-0.809172,0,ground
594.497,199.764,-0.808926,0,ground
594.497,199.764,-0.80868,0,ground
594.498,199.764,-0.808434,0,ground
594.498,199.765,-0.80814,0,ground
594.502,199.762,-0.810054,0,ground
594.502,199.763,-0.809755,0,ground
594.502,199.763,-0.809458,0,ground
594.502,199.763,-0.809201,0,ground
594.503,199.764,-0.808945,0,ground
594.503,199.764,-0.808689,0,ground
594.503,199.764,-0.808394,0,ground
594.504,199.765,-0.808098,0,ground
594.504,199.765,-0.807844,0,ground
594.504,199.765,-0.80759,0,ground
594.504,199.766,-0.807336,0,ground
594.505,199.766,-0.807043,0,ground
594.505,199.766,-0.80675,0,ground
594.505,199.767,-0.806498,0,ground
594.506,199.767,-0.806246,0,ground
594.506,199.767,-0.806034,0,ground
594.506,199.768,-0.805743,0,ground
594.506,199.768,-0.805492,0,ground
594.507,199.768,-0.805242,0,ground
594.507,199.769,-0.804952,0,ground
594.507,199.769,-0.804702,0,ground
594.508,199.769,-0.804413,0,ground
594.508,199.77,-0.804165,0,ground
594.508,199.77,-0.803903,0,ground
594.511,199.768,-0.805539,0,ground
594.512,199.768,-0.805234,0,ground
594.512,199.769,-0.80497,0,ground
594.512,199.769,-0.804707,0,ground
594.512,199.769,-0.804402,0,ground
594.513,199.77,-0.80414,0,ground
594.513,199.77,-0.803836,0,ground
594.513,199.77,-0.803575,0,ground
594.514,199.771,-0.803314,0,ground
594.514,199.771,-0.803011,0,ground
594.514,199.771,-0.802751,0,ground
594.514,199.772,-0.80245,0,ground
594.515,199.772,-0.802191,0,ground
594.515,199.772,-0.801932,0,ground
594.515,199.773,-0.801632,0,ground
594.516,199.773,-0.801374,0,ground
594.516,199.773,-0.801116,0,ground
594.516,199.774,-0.8009,0,ground
594.516,199.774,-0.800602,0,ground
594.517,199.774,-0.800305,0,ground
594.517,199.775,-0.800049,0,ground
594.517,199.775,-0.799793,0,ground
594.518,199.775,-0.799497,0,ground
594.518,199.776,-0.799242,0,ground
594.518,199.776,-0.798947,0,ground
594.518,199.776,-0.798687,0,ground
594.522,199.774,-0.800796,0,ground
594.523,199.774,-0.800531,0,ground
594.523,199.774,-0.800268,0,ground
594.523,199.775,-0.799965,0,ground
594.523,199.775,-0.799662,0,ground
594.524,199.775,-0.7994,0,ground
594.524,199.776,-0.799139,0,ground
594.524,199.776,-0.798878,0,ground
594.525,199.776,-0.798577,0,ground
594.525,199.777,-0.798277,0,ground
594.525,199.777,-0.798057,0,ground
594.525,199.777,-0.797757,0,ground
594.526,199.778,-0.797539,0,ground
594.526,199.778,-0.79728,0,ground
594.526,199.778,-0.796982,0,ground
594.527,199.779,-0.796724,0,ground
594.527,199.779,-0.796467,0,ground
594.527,199.779,-0.79617,0,ground
594.527,199.78,-0.795873,0,ground
594.528,199.78,-0.795657,0,ground
594.528,199.78,-0.795362,0,ground
594.535,199.775,-0.79983,0,ground
594.539,199.773,-0.801948,0,ground
594.539,199.773,-0.801633,0,ground
594.54,199.773,-0.8014,0,ground
594.54,199.774,-0.801084,0,ground
594.54,199.774,-0.800811,0,ground
594.54,199.774,-0.800496,0,ground
594.541,199.775,-0.800182,0,ground
594.541,199.775,-0.799951,0,ground
594.541,199.775,-0.799638,0,ground
594.542,199.776,-0.799325,0,ground
594.542,199.776,-0.799054,0,ground
594.542,199.777,-0.798742,0,ground
594.542,199.777,-0.798514,0,ground
594.543,199.777,-0.798203,0,ground
594.543,199.778,-0.797893,0,ground
594.543,199.778,-0.797624,0,ground
594.544,199.778,-0.797356,0,ground
594.544,199.779,-0.797089,0,ground
594.544,199.779,-0.79678,0,ground
594.544,199.779,-0.796472,0,ground
594.545,199.78,-0.796206,0,ground
594.545,199.78,-0.79594,0,ground
594.545,199.78,-0.795675,0,ground
594.546,199.781,-0.795366,0,ground
594.551,199.777,-0.798401,0,ground
594.551,199.778,-0.798086,0,ground
594.551,199.778,-0.797813,0,ground
594.552,199.778,-0.79754,0,ground
594.552,199.779,-0.797227,0,ground
594.552,199.779,-0.796955,0,ground
594.552,199.779,-0.796643,0,ground
594.553,199.78,-0.796372,0,ground
594.553,199.78,-0.796102,0,ground
594.553,199.78,-0.795791,0,ground
594.554,199.781,-0.795521,0,ground
594.554,199.781,-0.795211,0,ground
594.554,199.781,-0.794984,0,ground
594.554,199.782,-0.794675,0,ground
594.555,199.782,-0.794366,0,ground
594.555,199.783,-0.794099,0,ground
594.555,199.783,-0.793792,0,ground
594.555,199.783,-0.793526,0,ground
594.556,199.783,-0.793333,0,ground
594.56,199.781,-0.795377,0,ground
594.56,199.781,-0.795099,0,ground
594.56,199.782,-0.79478,0,ground
594.56,199.782,-0.794462,0,ground
594.561,199.782,-0.794226,0,ground
594.561,199.783,-0.793908,0,ground
594.561,199.783,-0.793592,0,ground
594.562,199.784,-0.793316,0,ground
594.562,199.784,-0.793001,0,ground
594.562,199.784,-0.792767,0,ground
594.562,199.785,-0.792452,0,ground
594.563,199.785,-0.792137,0,ground
594.563,199.785,-0.791864,0,ground
594.563,199.786,-0.791591,0,ground
594.564,199.786,-0.791319,0,ground
594.564,199.786,-0.791007,0,ground
594.564,199.787,-0.790694,0,ground
594.564,199.787,-0.790424,0,ground
594.565,199.787,-0.790194,0,ground
594.565,199.788,-0.789883,0,ground
594.565,199.788,-0.789613,0,ground
594.566,199.788,-0.789344,0,ground
594.566,199.789,-0.789109,0,ground
594.569,199.787,-0.790849,0,ground
594.57,199.787,-0.790531,0,ground
594.57,199.787,-0.790254,0,ground
594.57,199.788,-0.789976,0,ground
594.572,199.787,-0.790765,0,ground
594.573,199.787,-0.790525,0,ground
594.573,199.787,-0.790208,0,ground
594.573,199.788,-0.78993,0,ground
594.573,199.788,-0.789613,0,ground
594.574,199.788,-0.789297,0,ground
594.574,199.789,-0.78906,0,ground
594.574,199.789,-0.788745,0,ground
594.575,199.789,-0.788469,0,ground
594.575,199.79,-0.788155,0,ground
594.575,199.79,-0.78792,0,ground
594.575,199.79,-0.787606,0,ground
594.576,199.791,-0.787411,0,ground
594.576,199.791,-0.787099,0,ground
594.58,199.789,-0.788896,0,ground
594.58,199.789,-0.7886,0,ground
594.58,199.79,-0.788343,0,ground
594.58,199.79,-0.788086,0,ground
594.581,199.79,-0.78783,0,ground
594.581,199.791,-0.787535,0,ground
594.581,199.791,-0.787241,0,ground
594.582,199.791,-0.786986,0,ground
594.582,199.792,-0.786732,0,ground
594.582,199.792,-0.786478,0,ground
594.582,199.792,-0.786185,0,ground
594.583,199.793,-0.785892,0,ground
594.583,199.793,-0.78564,0,ground
594.583,199.793,-0.785388,0,ground
594.584,199.793,-0.785136,0,ground
594.584,199.794,-0.784845,0,ground
594.584,199.794,-0.784555,0,ground
594.584,199.794,-0.784344,0,ground
594.585,199.795,-0.784055,0,ground
594.585,199.795,-0.783765,0,ground
594.589,199.792,-0.786308,0,ground
594.594,199.789,-0.789077,0,ground
594.594,199.789,-0.788828,0,ground
594.595,199.79,-0.788537,0,ground
594.595,199.79,-0.788288,0,ground
594.595,199.79,-0.788039,0,ground
594.596,199.791,-0.787749,0,ground
594.596,199.791,-0.787542,0,ground
594.596,199.791,-0.787253,0,ground
594.596,199.791,-0.787048,0,ground
594.597,199.792,-0.786759,0,ground
594.597,199.792,-0.786513,0,ground
594.597,199.793,-0.786226,0,ground
594.598,199.793,-0.78598,0,ground
594.598,199.793,-0.785735,0,ground
594.598,199.793,-0.785449,0,ground
594.598,199.794,-0.785163,0,ground
594.599,199.794,-0.78492,0,ground
594.599,199.794,-0.784676,0,ground
594.599,199.795,-0.784433,0,ground
594.6,199.795,-0.784153,0,ground
594.604,199.792,-0.786921,0,ground
594.605,199.792,-0.786675,0,ground
594.605,199.792,-0.78639,0,ground
594.605,199.793,-0.786107,0,ground
594.606,199.793,-0.785942,0,ground
594.606,199.793,-0.785698,0,ground
594.606,199.794,-0.785415,0,ground
594.607,199.794,-0.785133,0,ground
594.607,199.794,-0.78493,0,ground
594.607,199.794,-0.784649,0,ground
594.607,199.795,-0.784407,0,ground
594.608,199.795,-0.784126,0,ground
594.608,199.795,-0.783846,0,ground
594.608,199.796,-0.783646,0,ground
594.609,199.796,-0.783366,0,ground
594.609,199.796,-0.783127,0,ground
594.609,199.797,-0.782848,0,ground
594.609,199.797,-0.78257,0,ground
594.61,199.797,-0.782371,0,ground
594.613,199.795,-0.78391,0,ground
594.613,199.796,-0.783629,0,ground
594.613,199.796,-0.783349,0,ground
594.614,199.796,-0.783148,0,ground
594.614,199.797,-0.782869,0,ground
594.614,199.797,-0.78263,0,ground
594.614,199.797,-0.782351,0,ground
594.615,199.798,-0.782073,0,ground
594.615,199.798,-0.781875,0,ground
594.615,199.798,-0.781598,0,ground
594.616,199.799,-0.78136,0,ground
594.616,199.799,-0.781123,0,ground
594.616,199.799,-0.780926,0,ground
594.616,199.799,-0.780651,0,ground
594.617,199.8,-0.780375,0,ground
594.617,199.8,-0.78014,0,ground
594.617,199.8,-0.779866,0,ground
594.618,199.801,-0.779671,0,ground
594.618,199.801,-0.779397,0,ground
594.618,199.801,-0.779124,0,ground
594.618,199.802,-0.778891,0,ground
594.619,199.802,-0.778658,0,ground
594.619,199.802,-0.778425,0,ground
594.619,199.802,-0.778154,0,ground
594.62,199.803,-0.777883,0,ground
594.62,199.803,-0.777629,0,ground
594.625,199.8,-0.780633,0,ground
594.625,199.8,-0.780417,0,ground
594.626,199.8,-0.780118,0,ground
594.626,199.801,-0.779902,0,ground
594.626,199.801,-0.779603,0,ground
594.626,199.801,-0.779347,0,ground
594.627,199.802,-0.77909,0,ground
594.627,199.802,-0.778793,0,ground
594.627,199.802,-0.778538,0,ground
594.628,199.803,-0.778242,0,ground
594.628,199.803,-0.778029,0,ground
594.628,199.803,-0.777733,0,ground
594.628,199.804,-0.777438,0,ground
594.629,199.804,-0.777185,0,ground
594.629,199.804,-0.776891,0,ground
594.629,199.805,-0.776639,0,ground
594.63,199.805,-0.776387,0,ground
594.63,199.805,-0.776095,0,ground
594.635,199.802,-0.779106,0,ground
594.635,199.802,-0.77885,0,ground
594.635,199.803,-0.778552,0,ground
594.636,199.803,-0.778379,0,ground
594.636,199.803,-0.778082,0,ground
594.636,199.804,-0.777827,0,ground
594.637,199.804,-0.777531,0,ground
594.637,199.804,-0.777235,0,ground
594.637,199.805,-0.777023,0,ground
594.638,199.805,-0.776728,0,ground
594.638,199.805,-0.776475,0,ground
594.638,199.806,-0.776182,0,ground
594.638,199.806,-0.77593,0,ground
594.639,199.806,-0.775678,0,ground
594.639,199.807,-0.775386,0,ground
594.639,199.807,-0.775094,0,ground
594.64,199.807,-0.774843,0,ground
594.64,199.808,-0.774594,0,ground
594.64,199.808,-0.774322,0,ground
594.646,199.804,-0.777573,0,ground
594.646,199.805,-0.777295,0,ground
594.653,199.8,-0.781666,0,ground
594.659,199.796,-0.784772,0,ground
594.659,199.796,-0.784424,0,ground
594.659,199.797,-0.784079,0,ground
594.659,199.797,-0.783814,0,ground
594.66,199.798,-0.78347,0,ground
594.66,199.798,-0.783166,0,ground
594.66,199.798,-0.782823,0,ground
594.661,199.799,-0.78248,0,ground
594.661,199.799,-0.782218,0,ground
594.661,199.799,-0.781877,0,ground
594.661,199.8,-0.781576,0,ground
594.662,199.8,-0.781235,0,ground
594.662,199.801,-0.780895,0,ground
594.662,199.801,-0.780635,0,ground
594.663,199.801,-0.780296,0,ground
594.663,199.802,-0.779957,0,ground
594.663,199.802,-0.77966,0,ground
594.663,199.803,-0.779317,0,ground
594.668,199.8,-0.781904,0,ground
594.668,199.8,-0.781558,0,ground
594.668,199.801,-0.781211,0,ground
594.669,199.801,-0.780947,0,ground
594.669,199.801,-0.780601,0,ground
594.669,199.802,-0.780297,0,ground
594.67,199.802,-0.779953,0,ground
594.67,199.803,-0.77965,0,ground
594.67,199.803,-0.779347,0,ground
594.67,199.803,-0.779046,0,ground
594.671,199.804,-0.778703,0,ground
594.671,199.804,-0.778361,0,ground
594.671,199.805,-0.77806,0,ground
594.672,199.805,-0.777761,0,ground
594.672,199.805,-0.777461,0,ground
594.672,199.806,-0.777121,0,ground
594.672,199.806,-0.776782,0,ground
594.673,199.806,-0.776525,0,ground
594.673,199.807,-0.776187,0,ground
594.673,199.807,-0.77589,0,ground
594.674,199.808,-0.775547,0,ground
594.679,199.804,-0.778413,0,ground
594.679,199.805,-0.778064,0,ground
594.679,199.805,-0.777716,0,ground
594.68,199.805,-0.777449,0,ground
594.68,199.806,-0.777102,0,ground
594.68,199.806,-0.776796,0,ground
594.68,199.807,-0.77645,0,ground
594.681,199.807,-0.776145,0,ground
594.681,199.807,-0.77584,0,ground
594.681,199.808,-0.775496,0,ground
594.681,199.808,-0.775192,0,ground
594.682,199.809,-0.774849,0,ground
594.682,199.809,-0.774547,0,ground
594.682,199.809,-0.774245,0,ground
594.683,199.81,-0.773903,0,ground
594.683,199.81,-0.773602,0,ground
594.683,199.811,-0.773261,0,ground
594.683,199.811,-0.772961,0,ground
594.684,199.811,-0.772667,0,ground
594.689,199.808,-0.775583,0,ground
594.689,199.808,-0.775283,0,ground
594.689,199.809,-0.774943,0,ground
594.69,199.809,-0.774644,0,ground
594.69,199.81,-0.774345,0,ground
594.69,199.81,-0.774006,0,ground
594.691,199.81,-0.773709,0,ground
594.691,199.811,-0.773371,0,ground
594.691,199.811,-0.773115,0,ground
594.691,199.812,-0.772778,0,ground
594.692,199.812,-0.772442,0,ground
594.692,199.812,-0.772147,0,ground
594.692,199.813,-0.771812,0,ground
594.693,199.813,-0.771558,0,ground
594.693,199.813,-0.771224,0,ground
594.693,199.814,-0.77089,0,ground
594.693,199.814,-0.770598,0,ground
594.694,199.815,-0.770265,0,ground
594.694,199.815,-0.769974,0,ground
594.699,199.812,-0.772774,0,ground
594.699,199.812,-0.772518,0,ground
594.699,199.813,-0.772181,0,ground
594.7,199.813,-0.771845,0,ground
594.7,199.813,-0.771549,0,ground
594.7,199.814,-0.771214,0,ground
594.701,199.814,-0.77096,0,ground
594.701,199.814,-0.770625,0,ground
594.701,199.815,-0.770291,0,ground
594.701,199.815,-0.769998,0,ground
594.702,199.816,-0.769706,0,ground
594.702,199.816,-0.769414,0,ground
594.702,199.816,-0.769082,0,ground
594.703,199.817,-0.76875,0,ground
594.703,199.817,-0.76846,0,ground
594.703,199.818,-0.76817,0,ground
594.703,199.818,-0.767881,0,ground
594.704,199.818,-0.767551,0,ground
594.704,199.819,-0.767227,0,ground
594.709,199.815,-0.77019,0,ground
594.709,199.816,-0.76986,0,ground
594.71,199.816,-0.769571,0,ground
594.71,199.816,-0.769282,0,ground
594.71,199.817,-0.768954,0,ground
594.711,199.817,-0.768667,0,ground
594.711,199.818,-0.76838,0,ground
594.711,199.818,-0.768053,0,ground
594.715,199.815,-0.77048,0,ground
594.72,199.813,-0.772836,0,ground
594.72,199.813,-0.772506,0,ground
594.72,199.813,-0.772217,0,ground
594.721,199.814,-0.771928,0,ground
594.721,199.814,-0.771599,0,ground
594.721,199.814,-0.771311,0,ground
594.721,199.815,-0.770982,0,ground
594.722,199.815,-0.770696,0,ground
594.722,199.816,-0.77041,0,ground
594.722,199.816,-0.770083,0,ground
594.722,199.816,-0.769797,0,ground
594.723,199.817,-0.769513,0,ground
594.723,199.817,-0.769187,0,ground
594.723,199.818,-0.768903,0,ground
594.724,199.818,-0.768579,0,ground
594.724,199.818,-0.768296,0,ground
594.724,199.819,-0.768014,0,ground
594.724,199.819,-0.767691,0,ground
594.725,199.819,-0.76741,0,ground
594.725,199.82,-0.767088,0,ground
594.725,199.82,-0.766767,0,ground
594.726,199.821,-0.766549,0,ground
594.73,199.818,-0.769004,0,ground
594.73,199.818,-0.768697,0,ground
594.73,199.819,-0.768434,0,ground
594.731,199.819,-0.76817,0,ground
594.731,199.819,-0.767865,0,ground
594.731,199.82,-0.767602,0,ground
594.731,199.82,-0.767298,0,ground
594.732,199.82,-0.767037,0,ground
594.732,199.821,-0.766776,0,ground
594.732,199.821,-0.766473,0,ground
594.733,199.821,-0.766213,0,ground
594.733,199.822,-0.765911,0,ground
594.733,199.822,-0.765652,0,ground
594.733,199.823,-0.765393,0,ground
594.734,199.823,-0.765092,0,ground
594.734,199.823,-0.764835,0,ground
594.734,199.824,-0.764535,0,ground
594.735,199.824,-0.764321,0,ground
594.735,199.824,-0.764022,0,ground
594.735,199.825,-0.763724,0,ground
594.735,199.825,-0.763469,0,ground
594.736,199.825,-0.763337,0,ground
